churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
0,30,NA,NA,14,2,22,13,0,69,0,0,16,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,8,0.57,1
0,23,NA,503,8,1,66,8,0,149,0,0,10,1,0,0,1,0,0,Weekly,0,0,0,0,Sagittarius,1,0,40,1.33,1
0,27,O,557,2,1,27,2,0,43,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,11,0.37,1
1,31,NA,575,0,0,101,0,0,214,0,0,8,1,0,0,0,1,0,NA,0,0,0,0,Gemini,0,0,47,1.57,0
1,27,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,NA,0,0
1,23,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,NA,0,0,NA,0,0
0,55,R,434,47,2,48,47,0,177,0,0,44,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,47,1.57,1
0,24,R,512,30,0,82,30,0,165,0,0,13,1,0,0,1,0,0,NA,0,0,0,0,Aries,0,0,38,1.27,1
0,31,NA,505,0,0,3,0,0,5,0,0,0,1,0,0,1,0,0,NA,0,0,0,0,NA,0,0,1,0.03,0
0,39,R,535,0,0,0,0,0,224,0,0,18,1,0,0,1,0,2,Weekly,0,0,0,0,Cancer,0,0,64,2.13,0
1,25,NA,NA,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,1,0.03,0
0,31,R,513,11,1,47,11,0,83,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,19,0.63,0
0,22,NA,644,0,0,3,0,0,6,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,NA,0,0,1,0.06,0
1,26,NA,512,0,0,9,0,0,40,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,13,0.43,1
0,42,R,612,5,0,32,5,0,62,0,0,11,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,14,0.93,0
0,26,R,566,13,1,34,12,0,75,0,0,8,1,1,1,1,0,3,NA,0,0,0,0,Aquarius,0,0,6,0.2,1
0,30,NA,NA,0,0,35,0,0,54,0,0,5,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,12,0.46,0
0,29,R,NA,4,0,31,4,0,60,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,21,0.7,0
0,28,NA,NA,0,0,0,0,0,3,0,0,0,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Leo,1,0,NA,0,0
1,37,R,377,0,0,0,0,0,25,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,12,0.4,0
1,31,R,560,0,0,0,0,0,37,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,15,0.5,0
0,30,R,579,3,0,80,3,0,216,0,0,13,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,52,1.73,1
0,53,NA,489,1,1,58,1,0,100,0,0,9,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,23,0.88,1
0,56,NA,592,38,1,52,38,0,136,0,0,34,1,1,1,1,0,2,Monthly,0,0,0,0,Sagittarius,0,0,40,1.33,1
0,48,R,513,0,0,0,0,1,221,0,0,12,1,1,1,0,1,0,NA,0,0,0,0,Virgo,0,0,68,2.27,0
0,20,NA,NA,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2,0.07,0
0,27,R,508,12,4,32,12,0,106,0,0,6,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,24,0,0
0,27,NA,512,1,0,160,1,0,257,0,0,36,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,60,2,0
1,26,R,NA,0,0,25,0,0,196,0,0,8,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,1,0,53,1.77,0
1,47,NA,NA,0,0,0,0,0,36,0,0,1,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Virgo,0,0,22,0.73,0
0,21,NA,554,1,1,10,1,0,6,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,3,0.75,1
0,31,NA,714,3,2,69,3,0,137,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,22,0.73,0
1,27,NA,499,0,0,0,0,0,206,0,0,3,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,50,1.67,0
0,32,R,514,10,0,22,10,0,56,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,12,0.86,0
0,40,NA,NA,0,0,31,0,0,64,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,21,0.7,0
1,31,NA,494,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,NA,0,0
0,38,NA,NA,0,0,29,0,0,60,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,17,0.71,0
0,39,O,480,1,0,49,1,1,261,0,0,41,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Libra,0,0,64,2.13,0
1,30,NA,594,0,0,0,0,0,134,0,0,2,1,1,1,0,1,0,NA,0,0,0,0,Leo,0,1,45,1.5,0
0,44,R,NA,0,0,133,0,0,269,0,0,1,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,1,0,68,2.27,0
0,30,R,637,0,0,65,0,0,151,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,38,1.27,1
1,39,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,Gemini,0,0,NA,0,0
0,21,R,560,12,2,36,12,0,73,0,0,14,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,23,0.88,1
1,29,O,504,1,0,134,1,0,229,0,0,11,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,44,1.47,1
1,26,R,513,18,0,0,18,0,286,0,0,16,1,1,1,0,1,2,Monthly,0,0,0,0,Aquarius,0,0,66,2.2,0
0,28,R,495,0,0,0,0,0,166,0,0,3,1,1,1,1,0,3,Semi-Monthly,0,0,0,0,Aquarius,1,0,46,1.53,1
1,29,O,575,0,0,0,0,0,37,0,0,10,1,1,1,0,1,3,Monthly,0,0,0,0,Pisces,0,0,18,0.6,0
1,39,NA,473,3,0,32,3,0,66,0,0,8,1,1,1,1,1,2,NA,0,0,0,0,Virgo,0,0,10,0.33,0
1,19,NA,516,2,0,6,2,0,10,0,0,2,1,0,0,1,0,2,NA,0,0,0,0,Virgo,0,0,6,0.67,1
0,35,NA,NA,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Capricorn,0,0,4,0.13,0
0,25,NA,NA,0,0,12,0,0,35,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,8,0.5,0
1,27,NA,NA,0,0,25,0,0,66,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,NA,0,0,5,0.17,0
0,21,R,486,0,0,66,0,0,106,0,0,21,1,0,0,1,1,3,Weekly,0,0,0,0,Leo,0,0,42,1.4,1
0,28,R,598,0,0,95,0,0,252,0,0,12,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,1,64,2.13,0
0,20,O,NA,5,0,31,5,0,35,0,0,4,1,0,0,0,1,2,Weekly,0,0,0,0,Cancer,0,0,24,0.8,1
0,35,R,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,NA,0,0
1,34,R,527,0,0,46,0,0,99,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,23,0.77,1
1,26,NA,607,0,0,0,0,1,49,0,0,4,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,37,1.23,0
1,22,NA,525,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,NA,0,0
0,26,NA,NA,0,0,8,0,0,27,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,8,0.27,0
0,35,NA,NA,0,0,0,0,0,208,0,0,1,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,66,2.2,0
0,51,NA,NA,1,0,68,1,0,234,0,0,35,1,1,1,1,1,3,Bi-Weekly,0,0,0,0,Aquarius,0,0,56,1.87,1
1,22,R,552,0,0,41,0,0,170,0,0,8,1,0,0,0,1,4,Bi-Weekly,0,0,0,0,Virgo,0,0,40,1.33,1
0,47,R,549,18,0,117,18,0,265,0,0,67,1,1,1,1,0,0,NA,0,0,0,0,Libra,0,0,64,2.13,1
0,34,NA,563,28,2,38,28,0,106,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,36,1.2,1
1,51,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2,0.07,0
0,21,NA,NA,0,0,5,0,0,6,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Libra,1,0,3,0.1,0
0,34,NA,541,0,0,63,0,0,129,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,29,0.97,0
1,29,NA,NA,0,0,25,0,0,146,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,52,1.73,0
1,22,NA,501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Aries,0,0,NA,0,0
0,24,R,510,1,1,16,1,0,26,0,0,6,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,14,0.47,1
0,38,R,NA,0,0,124,0,0,282,0,0,21,1,1,1,0,1,2,Weekly,0,0,0,0,Sagittarius,0,0,67,2.23,0
1,26,R,598,0,0,45,0,0,105,0,0,4,1,1,1,1,0,0,NA,0,0,0,0,Taurus,0,0,27,1.23,0
0,53,R,514,0,0,125,0,0,72,0,0,43,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,15,0.83,0
0,33,NA,NA,3,1,11,3,0,28,0,0,16,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,6,0.86,1
1,21,R,644,1,0,0,1,2,159,1,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Leo,1,0,47,1.57,0
1,27,R,NA,0,0,1,0,0,5,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1,0.03,1
0,31,R,542,1,0,16,1,0,16,0,0,0,1,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,0,0,17,0.57,0
0,43,R,562,0,0,69,0,0,258,0,0,0,1,1,1,0,1,0,NA,0,0,0,0,Gemini,0,0,69,2.3,0
1,35,NA,NA,0,0,3,0,0,7,0,0,0,1,0,0,1,0,0,NA,0,0,0,0,Scorpio,1,0,2,0.07,0
1,33,R,545,2,0,47,2,0,245,0,0,32,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Leo,1,0,48,1.6,1
0,24,R,421,0,0,112,0,0,175,0,0,25,1,1,1,1,0,3,Weekly,0,0,0,0,Pisces,1,0,40,1.33,1
0,39,R,534,0,0,0,0,0,193,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,72,2.4,0
1,25,NA,573,0,0,24,0,0,69,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,19,0.63,0
0,29,NA,NA,0,0,20,0,0,61,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,Leo,0,0,8,0.33,0
1,25,R,532,1,0,48,1,0,90,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,25,0.83,1
1,45,NA,NA,0,0,0,0,0,15,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,8,0.27,0
0,24,O,500,0,0,0,0,0,177,1,0,16,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,61,2.03,0
0,38,R,644,33,0,199,32,0,290,0,0,20,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,59,1.97,0
1,41,NA,550,0,0,0,0,0,167,0,0,9,1,1,1,0,1,2,NA,0,0,0,0,Scorpio,0,0,53,1.77,0
0,52,NA,NA,0,0,6,0,0,18,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,3,0.43,0
1,29,O,569,0,0,0,0,0,41,0,0,2,1,1,1,1,1,3,Weekly,0,0,0,0,Gemini,0,0,25,0.83,0
1,29,R,688,3,1,6,3,0,5,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2,1,0
0,31,R,449,0,0,121,0,0,290,0,0,14,1,0,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,65,2.17,0
0,22,R,464,0,0,111,0,0,269,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,67,2.23,0
0,25,NA,NA,1,0,34,1,0,72,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,19,0.73,0
1,50,NA,NA,0,0,0,0,0,12,0,0,2,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,8,0.27,0
0,30,R,541,42,4,49,42,0,192,0,0,27,1,1,1,1,0,2,NA,0,0,0,0,Gemini,0,0,36,1.2,1
1,44,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2,0,0
1,30,R,520,1,1,14,1,0,15,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,4,2,1
1,23,NA,581,0,0,0,0,0,69,0,0,9,1,1,1,0,1,0,NA,0,0,0,0,Scorpio,0,0,31,1.03,0
0,38,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,1,0,0,NA,0,0,NA,0,0
1,19,R,562,0,0,0,0,0,45,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,14,0.47,1
0,49,O,593,0,0,0,0,8,262,0,0,55,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Virgo,0,0,62,2.07,1
1,30,R,484,35,2,44,33,0,148,0,0,11,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,43,1.43,0
0,24,R,577,15,1,18,15,0,59,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,17,0.57,0
0,42,R,514,2,1,51,2,0,76,0,0,13,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,22,0.73,0
0,32,NA,545,4,0,28,4,0,60,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,19,0.63,0
1,29,R,611,0,0,36,0,0,188,0,0,13,1,1,1,0,1,2,Weekly,0,0,0,0,Aquarius,0,0,38,1.27,1
0,29,R,523,0,0,41,0,0,109,0,0,7,1,0,0,0,1,0,NA,0,0,0,0,Scorpio,0,0,35,1.17,0
0,29,R,556,1,0,77,1,0,124,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,29,0.97,1
0,28,R,583,0,0,0,0,1,198,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,63,2.1,0
0,27,R,480,0,0,29,0,0,298,0,0,12,1,1,1,0,1,2,NA,0,0,0,0,Leo,0,1,38,1.27,1
1,24,NA,488,0,0,30,0,0,72,0,0,5,1,0,0,0,1,0,NA,0,0,0,0,Libra,0,0,23,0.77,0
0,27,R,539,0,0,13,0,0,13,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,7,0.23,0
0,41,NA,573,0,0,0,0,0,128,0,0,8,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,49,1.63,0
1,20,NA,514,30,2,49,30,0,165,0,0,22,1,0,0,0,1,2,Weekly,0,0,0,0,Virgo,0,0,41,1.37,1
1,23,NA,579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Weekly,0,0,0,0,Virgo,0,0,2,0.07,0
1,40,NA,502,4,1,31,4,0,80,0,0,12,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,13,0.43,0
1,48,R,478,0,0,0,0,2,160,1,0,45,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,42,1.4,0
1,25,NA,577,0,0,0,0,0,24,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Capricorn,0,0,15,0.5,0
0,47,O,559,32,1,138,31,0,287,0,0,28,1,1,1,1,0,0,Bi-Weekly,0,1,0,0,Gemini,0,0,63,2.1,0
0,35,NA,556,48,0,57,48,0,274,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,55,1.83,0
0,29,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,NA,0,0
1,33,NA,675,1,1,11,1,0,15,0,0,2,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,3,1.5,0
0,26,NA,NA,0,0,5,0,0,0,0,0,0,1,1,1,0,1,2,Weekly,0,0,0,0,Sagittarius,0,0,3,0.1,0
0,46,R,579,0,0,13,0,0,101,0,0,7,1,1,1,1,0,0,NA,0,0,0,0,Sagittarius,0,0,31,1.03,0
1,21,R,535,0,0,0,0,0,116,0,0,16,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,42,1.4,1
0,40,R,483,0,0,232,0,0,244,0,0,34,1,1,1,1,1,5,NA,0,0,0,0,Cancer,0,0,67,2.23,1
0,21,NA,393,6,0,66,6,0,128,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,41,1.37,1
1,28,R,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,NA,0,0
1,23,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,NA,0,0
1,25,NA,550,0,0,0,0,0,20,0,0,2,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,NA,0,0,2,0.07,1
0,44,NA,NA,1,0,17,1,0,35,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,16,0.53,1
0,42,R,483,4,3,97,4,0,159,0,0,15,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,1,52,1.73,0
1,60,R,562,0,0,0,0,2,79,1,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,31,1.03,1
0,22,NA,NA,0,0,34,0,0,40,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,10,0.45,0
1,21,R,521,4,0,35,4,0,63,0,0,10,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,1,0,16,0.53,1
0,25,R,600,0,0,84,0,0,234,0,0,6,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,1,0,56,1.87,0
1,24,R,NA,0,0,0,0,0,24,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,6,0.2,1
0,22,NA,478,0,0,4,0,0,1,0,0,0,1,1,1,0,1,0,NA,0,0,0,0,Gemini,0,0,4,0.13,0
1,64,R,603,53,5,39,51,0,229,0,0,16,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,54,1.8,1
0,29,NA,NA,0,0,0,0,0,105,0,0,3,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,45,1.5,0
0,35,O,771,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,NA,0,0,56,1.87,0
1,37,R,541,0,0,3,0,0,15,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,2,0.07,1
1,25,R,525,0,0,0,0,0,15,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,1,0,10,0.33,1
1,29,NA,NA,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,NA,0,0
0,22,R,NA,35,2,82,35,0,204,0,0,26,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,53,1.77,1
0,29,R,556,15,1,54,15,0,132,0,0,12,1,0,0,1,0,2,NA,0,0,0,0,Pisces,0,0,36,1.2,1
0,28,R,550,0,0,58,0,0,92,0,0,7,1,0,0,0,1,2,Weekly,0,0,0,0,Leo,0,0,20,0,1
1,30,R,604,0,0,0,0,0,58,0,0,0,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Aquarius,1,1,20,0.67,0
0,28,R,564,0,0,5,0,0,68,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,35,1.17,0
0,28,NA,530,0,0,10,0,0,16,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,3,0.15,0
1,25,NA,471,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,NA,0,0
0,30,NA,574,0,0,12,0,0,28,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,10,0.77,0
0,44,O,568,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,2,0.07,0
0,32,R,NA,0,0,0,0,0,10,0,0,2,1,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,10,0.33,0
0,29,NA,NA,0,0,15,0,0,75,0,0,15,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,32,1.07,0
1,26,R,481,0,0,56,0,0,126,0,0,8,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,28,0.93,1
0,29,R,572,2,0,66,2,0,127,0,0,11,1,0,0,1,0,0,NA,0,0,0,0,Leo,0,0,30,1,1
1,30,R,507,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,5,0.17,1
0,28,O,541,5,1,138,5,0,253,0,0,23,1,1,1,0,1,2,NA,0,0,0,0,Pisces,0,0,61,2.03,0
1,21,R,NA,1,1,18,1,0,26,0,0,2,1,0,0,1,0,2,Weekly,0,0,0,0,NA,0,0,12,0.4,0
1,30,R,516,1,0,43,1,0,75,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,32,1.07,0
1,34,NA,590,0,0,73,0,0,115,0,0,11,1,0,0,1,0,0,NA,0,0,0,0,Leo,0,0,16,0.53,0
1,27,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Aquarius,0,0,2,0.07,0
0,21,R,592,1,0,32,1,0,50,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,26,0.87,0
1,45,R,521,1,0,0,1,0,75,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,27,0.9,1
0,25,R,589,16,2,137,16,0,177,0,0,32,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,35,1.17,1
0,18,NA,545,0,0,25,0,0,40,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,13,0.45,0
1,26,NA,NA,0,0,0,0,1,24,0,0,2,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,1,0,16,0.53,0
1,33,NA,536,12,6,14,12,0,58,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,20,0.67,1
0,24,R,571,1,0,32,1,0,130,0,0,2,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Leo,0,0,38,1.27,0
0,29,O,NA,0,0,137,0,0,283,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,64,2.13,0
0,49,R,558,0,0,0,0,1,234,0,0,21,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Virgo,0,0,76,2.53,0
1,38,NA,627,0,0,63,0,0,96,0,0,5,1,1,1,0,1,2,NA,0,0,0,1,Libra,1,0,21,0.7,0
0,39,NA,599,2,0,59,1,0,204,0,0,1,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,55,1.83,0
0,38,NA,417,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,1,0.14,0
1,37,NA,492,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,2,0.07,0
0,23,NA,531,0,0,17,0,0,38,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,9,0.33,0
1,47,R,541,0,0,3,0,0,22,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,2,0.07,0
1,22,R,523,13,0,61,13,0,132,0,0,19,1,1,1,0,1,2,Weekly,0,0,0,0,Cancer,0,0,37,1.23,1
0,48,NA,NA,1,1,4,1,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1,0.5,1
0,28,NA,NA,0,0,17,0,0,29,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,14,0.47,0
0,41,R,489,0,0,247,0,0,290,0,0,26,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,1,0,65,2.17,0
0,28,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,NA,0,0,0,0,Virgo,0,0,1,0.03,0
1,22,NA,NA,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,NA,0,0,2,0.07,0
0,30,NA,451,3,2,5,3,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,2,0.67,0
0,41,NA,526,1,0,0,1,0,68,0,0,1,1,1,1,1,0,0,NA,0,0,0,0,Libra,0,0,53,1.77,0
0,38,NA,NA,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,1,0.07,0
1,38,R,429,0,0,0,0,0,251,0,0,32,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,1,0,67,2.23,0
0,35,R,513,59,0,68,55,0,280,0,0,16,1,1,1,0,1,0,NA,0,0,0,0,Gemini,0,0,64,2.13,0
0,30,R,615,6,0,122,6,0,116,0,0,8,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,27,1,1
0,34,R,604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Scorpio,0,0,NA,0,0
1,43,R,575,0,0,0,0,1,80,0,0,13,1,0,0,1,0,2,Weekly,0,0,0,0,Sagittarius,0,0,32,1.07,0
1,28,NA,528,0,0,0,0,0,115,0,0,13,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,26,0.87,0
